"id","tid_not_to_be_used","airline","tag","tweet"
7159,512199027291848704,"American","dN$l0c19~Lwl","Sitting at the CDG airport because our flight to JFK is delayed 22 hours!! Why is it so delayed @AmericanAir ? No one seems to have answers"
7160,512207892985151488,"United","dN$l0c19~Lwl","Still no wifi on cross country flights? You're better than this @united  #2014 #fail"
7173,512233598645055488,"SouthWest","dN$l0c19~Lwl","Flight to Nashville cancelled. 6 hour wait. I MIGHT make the AMAS... Songwriting time. Can I at least carry my guitar on @SouthwestAir?!?!"
7176,512235104606121984,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica congratulations. Worst airline of the day. First you screw up &amp; CANCEL my flight to LAX, then keep me on indefinite hold."
7178,512237920821182464,"American","dN$l0c19~Lwl","@AmericanAir for once I'd like to take off on time just once delayed again"
7194,512255761620418560,"United","dN$l0c19~Lwl","@united is the interior of this plane leftover from the 70s?  And the lack of legroom, TVs, etc... I miss flying @JetBlue"
7196,512259083253342208,"United","dN$l0c19~Lwl","Why put 300+ people on a broken plane @united? I suggest solving maintenance problems B4 boarding. Now 2 hours later, we're deboarding. #boo"
7238,512289010933194752,"United","dN$l0c19~Lwl","@united had a horrible experience IAD-FCO on United. Lost bag for a week in Croatia. Still no bag an... http://t.co/I1bPl9r4gs"
7252,512298754800877568,"SouthWest","dN$l0c19~Lwl","Hey @SouthwestAir _@flyxna: Parking lots are all full. If picking up someone, pls wait in the cell phone lot until your passenger arrives._"
7260,512309790014713856,"American","dN$l0c19~Lwl","@AmericanAir Attendant asked breastfeeding friend if she could move it to the bathroom&amp;asked passengers if it bothered them.Not alright!"
7278,512319628606201856,"SouthWest","dN$l0c19~Lwl","@SouthwestAir @ATL-Airport: My carry-on was picked-up/stolen at Gate C2. I filled out a lost bag report online. Anything else I can do?!?!"
7331,512368931190095872,"United","dN$l0c19~Lwl","@united Has the worst customer care I have ever dealt with. So bad you cannot even contact the customer care department directly."
7387,512423478252040192,"American","dN$l0c19~Lwl","What's the deal @AmericanAir? 1.5 hr delay, 50 min flight, waiting on our gate to unload going on 35 minutes. #funtotravel"
7410,512461487143911424,"Delta","dN$l0c19~Lwl","@DeltaAssist How do I file a complaint? I want to make sure this does not happen to fellow travelers."
7445,512549646212661248,"United","dN$l0c19~Lwl","Think twice before choosing @united Airlines. No ethics, tricky, misleading and irresponsible service @CBSNews"
7459,512570972697001984,"SouthWest","dN$l0c19~Lwl","Sitting on Tarmac for an hour bc a light came that means nothing...per pilot. @SouthwestAir"
7463,512577707931340800,"United","dN$l0c19~Lwl","Delaying flight 1714 over this plastic part? Come on @united, we expect more from your ops team http://t.co/GgVYsYmbui"
7488,512599210424684544,"SouthWest","dN$l0c19~Lwl","@MetroNewsCanada The 1 time @AirCanada was better then @WestJet &amp; they still manage to screw it up. 1 can hope @SouthwestAir will come here"
7523,512613946243960832,"American","dN$l0c19~Lwl","Aca haciendo magia para vender temporada de vacaciones sin los vuelos de @AmericanAir !!! #fuck"
7549,512628085921828864,"American","dN$l0c19~Lwl","@AmericanAir even @USAirways and others extend date for refund for flights from #Cabo. Airport is destroyed. Where is AA?"
7580,512642543922593792,"United","dN$l0c19~Lwl","@united take a page out of @SouthwestAir's book and you won't have so many unhappy customers! @SouthwestAir I luv u! http://t.co/DXjl8kMxiJ"
7584,512643114134028288,"United","dN$l0c19~Lwl","I bet these babies fly more than them! @Kris_Buescher: Wow...@united flight attendants are VERY rude when you have 2 babies in 1st class._"
7624,512662499347296256,"United","dN$l0c19~Lwl","@united UA1520 yesterday arrived at ORD early, then sat on tarmac for 55 minutes waiting for a gate to open. Why?"
7656,512678292047298560,"American","dN$l0c19~Lwl","A lot of angry people @AmericanAir ! Canceling yet another flight and not providing us anyway of feasibly getting home #BadService"
7672,512683954722181120,"United","dN$l0c19~Lwl","Oh, the pleasures of dealing with @united. They're trying to figure out how they lost my reservation. Cost about $400 dollars."
7696,512697057727877120,"United","dN$l0c19~Lwl","@united 3 hour delay. Plane arrived late then 2 separate mechanical issues"
7780,512731835533516800,"American","dN$l0c19~Lwl","No longer an @AmericanAir domestic virgin. #AA65 _"
7833,512749341472075776,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica I guess you don't care about your customers. #badcustomerservice #virgindoesntcare"
7835,512749853445599232,"American","dN$l0c19~Lwl","This will be my last ever @united flight assuming it, too, isn't cancelled. @AmericanAir mileage match forthcoming. And will kill it."
7848,512756364758622208,"American","dN$l0c19~Lwl","Hi @americanair can you update us on flight 2316.  We've recieved no updates since our plane was taken out of service at 530pm"
7857,512760237099470848,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica Flight delayed and car rental will close. Agent said there are 2 seats but won't change without fee. Anything you can do?"
7858,512760277205405696,"American","dN$l0c19~Lwl","@AmericanAir #wphone app UI and speed looked promising, but it didn't memorize the flight and got stuck at check-in:( http://t.co/pOB9s5CY6x"
7876,512769214709383168,"United","dN$l0c19~Lwl","When @united says your lost bags will land at 5:30pm but the record locator says they are still lost #notok #lostbagsoftwitter"
7886,512774241398177792,"Delta","dN$l0c19~Lwl","Hi @DeltaAssist; agent told me I'd be exit row. I'm not; I'm in a row between exit rows, standard crappy legroom. Please EDUCATE your staff!"
7948,512809510864302080,"SouthWest","dN$l0c19~Lwl","Stuck in PHX; flight was canceled. @SouthwestAir has no seats out tonight, doesn't book on other carriers, and no hotel. Loyal customer lost"
7961,512823942482890752,"AlaskaAir","dN$l0c19~Lwl","@AlaskaAir @jsiliaga josh, good thing you weren't in Cabo &amp; have to wait 6 hrs in blazing sun 4 a rescue plane. #SomePeopleHaveRealProblems"
8048,512969463579541504,"JetBlue","dN$l0c19~Lwl","@jennyj33 @JetBlue I hope you didn't leave your phone number"
8089,512987447567712256,"SouthWest","dN$l0c19~Lwl","Ugh. Of course, the day I need to book my flight, @southwestair jacks the fares back up "
8129,513015348271251456,"United","dN$l0c19~Lwl",".@united saying our flight is delayed due to awaiting aircraft when it's actually a broken plane...  Is this how they skew their numbers?"
8148,513031360169381888,"SouthWest","dN$l0c19~Lwl","NO #TSAPre with @SouthwestAir EPIC FAIL in ATL, booked on SW but put on @Airtran flight I asked about my KTN # got told \"NO!\" #ShutupSlave"
8175,513043862978560000,"JetBlue","dN$l0c19~Lwl","@JetBlue I spent an hour on the phone with customer service only to be hung up on at the end. Every interaction I've had has been terrible."
8192,513058329149456384,"United","dN$l0c19~Lwl","@JamieShaddix We're sorry for the delay. DM or email info@flybirmingham.com more info that we can share w/ the local @united station at BHM."
8283,513100537173393408,"United","dN$l0c19~Lwl","@RAIDERS @united Ever thought about switching your defense from 4-3 to 3-4?"
8396,513167805915860992,"American","dN$l0c19~Lwl","So @AmericanAir where are bags for #aa2394 arrived dfw, no bag staff around, flight not on any arrivals or claim screen... #sigh"
8508,513332548341342208,"American","dN$l0c19~Lwl","I hate Miami airport and I hate @AmericanAir lines. #Ridiculousness"
8557,513363418288758784,"American","dN$l0c19~Lwl","Apparently blue sky's and sunshine is \"bad weather\" to .@AmericanAir, that was reason I was given for sudden flight cancelation to JFK #bs"
8561,513367238871506944,"SouthWest","dN$l0c19~Lwl","@ZeiglerJaguar @SouthwestAir That sucks. I hope they show up today."
8612,513408635897413632,"Delta","dN$l0c19~Lwl","@DeltaAssist flight 2537 stewardess was very rude, also got 0 help in getting my bag up even as I almost dropped it! = why I don't fly Delta"
8636,513430052839882752,"United","dN$l0c19~Lwl","To the woman who just sneezed on my head while making her way to her seat on this @united flight, you suck. #Gross"
8660,513447269647937536,"United","dN$l0c19~Lwl",".@united was supposed to have a plane on display during @mwaa Dulles Day today, but didn't. I'm guessing cancelled due to mechanical. ;-)"
8670,513456514594779136,"United","dN$l0c19~Lwl","@united luggage ruined! Who do I contact as your desk is closed at dayton? #nothappy"
8683,513469936895668224,"American","dN$l0c19~Lwl","@SharnaBurgess @AmericanAir Typical air travel! Hope you get your stuff soon and kick some butty on Mon!!!"
8713,513507361433350144,"SouthWest","dN$l0c19~Lwl","@southwestair trapped in hou. Getting on flight that has been postponed and now prepped to board but getting me there 1.5 hrs late. Help?"
8760,513626981233991680,"Delta","dN$l0c19~Lwl","@DeltaAssist I'm worried! There is an error in my spouse's name on our res &amp; I can't check him in.  Been on hold to speak to rep for 1hr20.."
8781,513662460541538304,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica Can you match my status at @klm / @delta? I want to switch and hear good stories about your service. I fly 2x a week. Thanks"
8789,513672121516437504,"United","dN$l0c19~Lwl","Southwest, I miss you. # legroom # customerservice @SouthwestAir @united http://t.co/1OL12DRJpH"
8871,513731668059119616,"American","dN$l0c19~Lwl","@WWERollins @AmericanAir they delayed my flight to Nashville a month back AND then canceled it 3 MINUTES BEFORE BOARDING "
8875,5.13734793386e+17,"American","dN$l0c19~Lwl","@AmericanAir so flight delayed in Omaha, oxygen mask not working for FO..understandable..but that means it wasn't working when it got here"
8896,513742800807264256,"American","dN$l0c19~Lwl","@AmericanAir delay at @LGA in Au Bon Pain exile most historic containment since Napoleon was banished to Elba after Treaty of Fontainebleau"
9018,513807091832983552,"American","dN$l0c19~Lwl","@AmericanAir You couldn't have handled this mess in LaGuardia any worse. Cancelled flight and no attendants to help people. #really? #notok"
9078,513826052419112960,"Delta","dN$l0c19~Lwl","@DeltaAssist DM on 2160 waiting for upgrade last seat 2A given to non rev sb instead. Third time this has happened this month"
9098,513837669768761344,"United","dN$l0c19~Lwl","@united late to Seattle third time in three trips out from nyc last 4 weeks...none wx related, all equipment."
9106,513841557955690496,"United","dN$l0c19~Lwl","@iamthatlady @united unacceptable! Totally reconsider using United again! stressful when ppl watching ur kids may have needed 2 b elsewhere!"
9143,513853823887355904,"American","dN$l0c19~Lwl","@AmericanAir you might want to improve your baggage services at JFK. Landed from Boston and an hour later still waiting for the bags....."
9144,513853847383863296,"United","dN$l0c19~Lwl","@united flight delayed close to 2 hours and missing important event in New York. Looking for some sort of compensation"
9151,513858535315107840,"American","dN$l0c19~Lwl","@AmericanAir can suck a D for being such a sketch flight ___"
9305,514044543902416896,"United","dN$l0c19~Lwl","@united what is the number to call when you're international and your flight has been cancelled and you need to rebook?? Please!"
9323,514054904382382080,"American","dN$l0c19~Lwl","@AmericanAir 4hr travel day turned into 12 with two maintenance delays &amp; no compensation &amp; little concern from DCA gate personnel"
9370,514089455205224448,"VirginAmerica","dN$l0c19~Lwl","I'm quoted in this bad boy on @VirginAmerica \"Why You Should Sign Up for Las Vegas Players Clubs \" http://t.co/hb6trbP2CL"
9416,514114737580544000,"American","dN$l0c19~Lwl","Between racist flight attendants &amp; misdirecting my luggage TWICE...@USAirways is making the new @AmericanAir look horrible. Complaint filed!"
9417,514114802147291136,"SouthWest","dN$l0c19~Lwl","So because it took @SouthwestAir so damn long to check in luggage via \"express drop-off\" I missed my flight and now have to wait four hours."
9454,514132772932550656,"United","dN$l0c19~Lwl","@united I got response 2 complaint 8122779 -stated I should have been 30 mins early when 58 mins early - I've followed up x6 I'm premier mir"
9461,514134287952932864,"American","dN$l0c19~Lwl","@jtannerthanyou @AmericanAir is THE worst! That's why I only fly @united! #premier #mileageplus #mileageplusexplorer"
9471,514137492678000640,"American","dN$l0c19~Lwl","@AdnanRashid @AmericanAir they are the worst US airline. I will never fly them again and will let friends/family/business about this. Thieve"
9485,514143681368969216,"SouthWest","dN$l0c19~Lwl","Poor customer service @united you penalize your customers with transfer fees. You have lost my business, I will always fly @SouthwestAir"
9523,514165610993819648,"SouthWest","dN$l0c19~Lwl","What is going on @flyLAXairport, air traffic control, @SouthwestAir terminal issues? we've been sitting on runway for over an hour. "
9529,514168060463566848,"SouthWest","dN$l0c19~Lwl","We were hoping to be wowed by our @SouthwestAir flight to Detroit. But no. Plane delayed. Little information #fail"
9543,514173167636856832,"JetBlue","dN$l0c19~Lwl","@BeyoncePhatThai: LAX-JFK redeye is the worst, but @JetBlue is the best.  http://t.co/pOZvReWVzF. I have to agree."
9606,514189876716007424,"United","dN$l0c19~Lwl","@AaronCarpenter @united PRAISE UNITED THEY HAVE A MISSING WALLET, MAKE SURE EVERYTHING IS IN THERE OK"
9615,514190243717996544,"American","dN$l0c19~Lwl","@AmericanAir your customer service help is awful. I have filed a complaint with you via email. I hope you will review it and.....cont..."
